 ;StudioVersionRec;StudioProjectName;StudioTestName;ParticipantName;RecordingName;RecordingDate;RecordingDuration;RecordingResolution;FixationFilter;MediaName;MediaPosX (ADCSpx);MediaPosY (ADCSpx);MediaWidth;MediaHeight;SegmentName;SegmentStart;SegmentEnd;SegmentDuration;SceneName;SceneSegmentStart;SceneSegmentEnd;SceneSegmentDuration;RecordingTimestamp;LocalTimeStamp;EyeTrackerTimestamp;MouseEventIndex;MouseEvent;MouseEventX (ADCSpx);MouseEventY (ADCSpx);MouseEventX (MCSpx);MouseEventY (MCSpx);KeyPressEventIndex;KeyPressEvent;StudioEventIndex;StudioEvent;StudioEventData;ExternalEventIndex;ExternalEvent;ExternalEventValue;EventMarkerValue;FixationIndex;SaccadeIndex;GazeEventType;GazeEventDuration;FixationPointX (MCSpx);FixationPointY (MCSpx);AOI[q1_qtext]Hit;AOI[q1_aoptions]Hit;AOI[q2_qtext]Hit;AOI[q2_aoptions]Hit;AOI[q3_qtext]Hit;AOI[q3_aoptions]Hit;AOI[q4_qtext]Hit;AOI[q4_aoptions]Hit;AOI[q5_qtext]Hit;AOI[q5_scale]Hit;AOI[q5_item1]Hit;AOI[q5_item2]Hit;AOI[q6a_qtext]Hit;AOI[q6a_scale]Hit;AOI[q6a_item1]Hit;AOI[q6a_item2]Hit;AOI[q6b_qtext]Hit;AOI[q6b_scale]Hit;AOI[q6b_item1]Hit;AOI[q6b_item2]Hit;AOI[q6c_qtext]Hit;AOI[q6c_scale]Hit;AOI[q6c_item1]Hit;AOI[q6c_item2]Hit;AOI[q6d_qtext]Hit;AOI[q6d_scale]Hit;AOI[q6d_item1]Hit;AOI[q6d_item2]Hit;AOI[q7_qtext]Hit;AOI[q7_aoptions]Hit;AOI[q8_qtext]Hit;AOI[q8_aoptions]Hit;AOI[q9a_qtext]Hit;AOI[q9a_scale]Hit;AOI[q9a_item1]Hit;AOI[q9a_item2]Hit;AOI[q9b_qtext]Hit;AOI[q9b_scale]Hit;AOI[q9b_item1]Hit;AOI[q9b_item2]Hit;AOI[q9b_item3]Hit;AOI[q10_qtext]Hit;AOI[q10_scale]Hit;AOI[q10_item1]Hit;AOI[q10_item2]Hit;AOI[q10_item3]Hit;AOI[q10_item4]Hit;AOI[q11a_qtext]Hit;AOI[q11a_scale]Hit;AOI[q11a_item1]Hit;AOI[q11a_item2]Hit;AOI[q11a_item3]Hit;AOI[q11b_qtext]Hit;AOI[q11b_scale]Hit;AOI[q11b_item1]Hit;AOI[q11b_item2]Hit;AOI[q11b_item3]Hit;AOI[q12_qtext]Hit;AOI[q12_aoptions]Hit;AOI[q13_qtext]Hit;AOI[q13_aoptions]Hit;AOI[q14_qtext]Hit;AOI[q14_scale]Hit;AOI[q14_item1]Hit;AOI[q14_item2]Hit;AOI[q14_item3]Hit;AOI[q15_qtext]Hit;AOI[q15_aoptions]Hit;AOI[q16_qtext]Hit;AOI[q16_aoptions]Hit;AOI[q17_qtext]Hit;AOI[q17_aoptions]Hit;AOI[q18_qtext]Hit;AOI[q18_aoptions]Hit;AOI[q19_qtext]Hit;AOI[q19_aoptions]Hit;AOI[q20_qtext]Hit;AOI[q20_aoptions]Hit;AOI[q21_qtext]Hit;AOI[q21_aoptions]Hit;AOI[q22_qtext]Hit;AOI[q22_aoptions]Hit;AOI[q23_qtext]Hit;AOI[q23_aoptions]Hit;AOI[q24_qtext]Hit;AOI[q24_scale]Hit;AOI[q24_item1]Hit;AOI[q24_item2]Hit;AOI[q24_item3]Hit;AOI[q24_item4]Hit;AOI[q25a_qtext]Hit;AOI[q25a_scale]Hit;AOI[q25a_item1]Hit;AOI[q25a_item2]Hit;AOI[q25a_item3]Hit;AOI[q25b_qtext]Hit;AOI[q25b_scale]Hit;AOI[q25b_item1]Hit;AOI[q25b_item2]Hit;GazePointIndex;GazePointLeftX (ADCSpx);GazePointLeftY (ADCSpx);GazePointRightX (ADCSpx);GazePointRightY (ADCSpx);GazePointX (ADCSpx);GazePointY (ADCSpx);GazePointX (MCSpx);GazePointY (MCSpx);GazePointLeftX (ADCSmm);GazePointLeftY (ADCSmm);GazePointRightX (ADCSmm);GazePointRightY (ADCSmm);StrictAverageGazePointX (ADCSmm);StrictAverageGazePointY (ADCSmm);EyePosLeftX (ADCSmm);EyePosLeftY (ADCSmm);EyePosLeftZ (ADCSmm);EyePosRightX (ADCSmm);EyePosRightY (ADCSmm);EyePosRightZ (ADCSmm);CamLeftX;CamLeftY;CamRightX;CamRightY;DistanceLeft;DistanceRight;PupilLeft;PupilRight;ValidityLeft;ValidityRight;IRMarkerCount;IRMarkerID;PupilGlassesRight
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46303;09:46:39.778;1350632835757760;;;;;;;;;;;;;;;;4996;;Fixation;8;369;359;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5558;356;348;383;369;369;358;369;358;93,98;180,91;101,05;175,15;97,52;178,03;106,42;202,59;551,53;168,85;201,85;548,87;;;;;586,90;586,90;2,71;2,76;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46311;09:46:39.787;1350632835766020;;;;;;;;;;;;;;;;4997;;Fixation;8;368;359;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5559;351;343;385;375;368;359;368;359;92,75;182,14;101,73;173,67;97,24;177,91;107,49;200,81;547,70;169,15;201,76;548,98;;;;;582,59;582,59;2,71;2,78;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46320;09:46:39.795;1350632835774380;;;;;;;;;;;;;;;;4998;;Fixation;8;376;359;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5560;358;338;393;380;375;359;375;359;94,63;183,58;103,86;172,30;99,24;177,94;107,67;200,98;548,12;169,32;201,88;549,26;;;;;583,02;583,02;2,71;2,77;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46328;09:46:39.803;1350632835782770;;;;;;;;;;;;;;;;;;Unclassified;8;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5561;;;;;;;;;;;;;;;;;;;-28,11;;;;;;;;;;4;4;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46336;09:46:39.812;1350632835791010;;;;;;;;;;;;;;;;;;Unclassified;8;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5562;;;;;;;;;;;;;;;;;;;-28,11;;;;;;;;;;4;4;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46345;09:46:39.820;1350632835799390;;;;;;;;;;;;;;;;4999;;Fixation;8;638;583;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5563;650;552;626;613;638;582;638;582;171,76;126,27;165,24;109,96;168,50;118,11;108,00;201,86;550,18;169,95;202,08;549,96;;;;;585,21;585,21;2,67;2,82;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46353;09:46:39.828;1350632835807630;;;;;;;;;;;;;;;;5000;;Fixation;8;638;572;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5564;643;558;632;585;637;571;637;571;169,80;124,57;167,00;117,48;168,40;121,03;108,07;201,74;550,22;170,01;201,95;550,01;;;;;585,20;585,20;2,71;2,80;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46361;09:46:39.837;1350632835816010;;;;;;;;;;;;;;;;5001;;Fixation;8;638;565;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5565;638;570;639;560;638;565;638;565;168,35;121,40;168,82;124,12;168,58;122,76;108,18;201,59;549,86;170,10;201,85;549,81;;;;;584,79;584,79;2,74;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46370;09:46:39.845;1350632835824380;;;;;;;;;;;;;;;;5002;;Fixation;8;631;567;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5566;632;561;630;573;631;567;631;567;166,95;123,94;166,27;120,71;166,61;122,32;108,25;201,44;549,48;170,16;201,77;549,62;;;;;584,38;584,38;2,72;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46378;09:46:39.853;1350632835832630;;;;;;;;;;;;;;;;5003;;Fixation;8;629;556;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5567;629;542;629;569;629;555;629;555;166,17;128,91;166,18;121,75;166,18;125,33;108,31;201,43;549,47;170,22;201,72;549,57;;;;;584,36;584,36;2,70;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46386;09:46:39.862;1350632835841000;;;;;;;;;;;;;;;;5004;;Fixation;8;634;551;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5568;630;550;638;553;634;551;634;551;166,30;126,85;168,35;126,15;167,33;126,50;108,34;201,44;549,51;170,27;201,68;549,50;;;;;584,41;584,41;2,72;2,69;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46395;09:46:39.870;1350632835849380;;;;;;;;;;;;;;;;5005;;Fixation;8;636;555;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5569;631;544;640;566;635;555;635;555;166,57;128,49;169,10;122,68;167,84;125,59;108,37;201,45;549,56;170,32;201,67;549,45;;;;;584,45;584,45;2,72;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46403;09:46:39.878;1350632835857620;;;;;;;;;;;;;;;;5006;;Fixation;8;632;551;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5570;625;526;638;576;631;551;631;551;165,08;133,37;168,59;119,92;166,84;126,65;108,39;201,47;549,61;170,35;201,66;549,45;;;;;584,50;584,50;2,68;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46411;09:46:39.887;1350632835866000;;;;;;;;;;;;;;;;5007;;Fixation;8;630;551;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5571;620;534;641;569;630;551;630;551;163,69;131,14;169,26;121,81;166,47;126,48;108,40;201,50;549,71;170,38;201,66;549,52;;;;;584,60;584,60;2,69;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46419;09:46:39.895;1350632835874240;;;;;;;;;;;;;;;;5008;;Fixation;8;633;559;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5572;623;552;643;566;633;559;633;559;164,57;126,22;169,90;122,42;167,24;124,32;108,42;201,52;549,74;170,40;201,66;549,54;;;;;584,64;584,64;2,74;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46428;09:46:39.903;1350632835882620;;;;;;;;;;;;;;;;5009;;Fixation;8;625;565;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5573;617;555;633;576;625;565;625;565;163,03;125,56;167,22;119,97;165,13;122,77;108,44;201,49;549,70;170,43;201,67;549,57;;;;;584,59;584,59;2,75;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46436;09:46:39.912;1350632835890990;;;;;;;;;;;;;;;;5010;;Fixation;8;627;566;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5574;623;554;632;579;627;566;627;566;164,44;125,84;166,87;119,09;165,66;122,47;108,46;201,46;549,64;170,46;201,68;549,60;;;;;584,51;584,51;2,74;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46444;09:46:39.920;1350632835899240;;;;;;;;;;;;;;;;5011;;Fixation;8;633;580;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5575;;;633;580;633;580;633;580;;;167,23;118,68;;;;;;170,48;201,69;549,57;;;;;;0,00;;2,73;4;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46453;09:46:39.928;1350632835907620;;;;;;;;;;;;;;;;5012;;Fixation;8;629;558;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5576;627;547;631;570;629;558;629;558;165,51;127,64;166,75;121,55;166,13;124,59;108,49;201,38;549,65;170,50;201,57;549,55;;;;;584,49;584,49;2,68;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46461;09:46:39.937;1350632835916000;;;;;;;;;;;;;;;;5013;;Fixation;8;638;555;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5577;632;539;643;571;637;555;637;555;167,01;129,71;169,76;121,12;168,38;125,42;108,51;201,47;549,62;170,51;201,68;549,47;;;;;584,49;584,49;2,70;2,74;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46469;09:46:39.945;1350632835924240;;;;;;;;;;;;;;;;5014;;Fixation;8;632;559;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5578;620;550;645;567;632;558;632;558;163,77;126,77;170,24;122,27;167,00;124,52;108,53;201,51;549,70;170,52;201,69;549,46;;;;;584,58;584,58;2,74;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46478;09:46:39.953;1350632835932620;;;;;;;;;;;;;;;;5015;;Fixation;8;626;558;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5579;608;550;645;565;626;557;626;557;160,51;126,94;170,25;122,69;165,38;124,82;108,53;201,56;549,79;170,53;201,73;549,50;;;;;584,68;584,68;2,74;2,72;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46486;09:46:39.961;1350632835940860;;;;;;;;;;;;;;;;5016;;Fixation;8;637;556;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5580;623;541;651;571;637;556;637;556;164,47;129,16;171,80;121,26;168,14;125,21;108,54;201,59;549,82;170,54;201,77;549,55;;;;;584,72;584,72;2,71;2,73;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46494;09:46:39.970;1350632835949240;;;;;;;;;;;;;;;;5017;;Fixation;8;629;570;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5581;623;556;634;584;628;570;628;570;164,48;125,18;167,49;117,83;165,99;121,51;108,55;201,62;549,87;170,57;201,83;549,66;;;;;584,78;584,78;2,73;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46503;09:46:39.978;1350632835957610;;;;;;;;;;;;;;;;5018;;Fixation;8;621;565;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5582;622;551;620;580;621;565;621;565;164,24;126,69;163,80;118,80;164,02;122,75;108,57;201,65;549,90;170,60;201,88;549,77;;;;;584,81;584,81;2,72;2,77;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46511;09:46:39.986;1350632835965870;;;;;;;;;;;;;;;;5019;;Fixation;8;637;544;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5583;644;524;631;565;637;544;637;544;170,03;133,80;166,56;122,94;168,29;128,37;108,58;201,63;549,86;170,61;201,88;549,75;;;;;584,77;584,77;2,66;2,75;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46519;09:46:39.995;1350632835974240;;;;;;;;;;;;;;;;5020;;Fixation;8;635;545;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5584;632;531;639;560;635;545;635;545;166,82;131,99;168,76;124,29;167,79;128,14;108,59;201,63;549,84;170,63;201,85;549,68;;;;;584,75;584,75;2,68;2,71;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46528;09:46:40.003;1350632835982610;;;;;;;;;;;;;;;;5021;;Fixation;8;649;551;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5585;;;649;551;649;551;649;551;;;171,49;126,45;;;;;;170,55;202,46;551,08;;;;;;0,00;;2,72;4;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46536;09:46:40.011;1350632835990860;;;;;;;;;;;;;;;;5022;;Fixation;8;628;554;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5586;621;552;635;557;628;554;628;554;164,01;126,42;167,59;124,85;165,80;125,63;108,43;203,22;553,75;170,95;203,74;554,36;;;;;588,96;588,96;2,71;2,72;0;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46544;09:46:40.020;1350632835999230;;;;;;;;;;;;;;;;5023;;Fixation;8;644;555;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5587;;;644;555;644;555;644;555;;;169,99;125,62;;;;;;170,88;202,39;550,88;;;;;;0,00;;2,73;4;0;;;
27.02.2015;3.1.3;Studie 2012_Teil1;Teil 1;68;68;19.10.2012;721853;1280 x 1024;Raw Data;https://www.unipark.de/uc/GESIS/teil1/ospe.php?SES=2624517104e982f4d9430c73121f22d7 (CRC);0;0;1264;1024;;;;;;;;;46553;09:46:40.028;1350632836007480;;;;;;;;;;;;;;;;;;Unclassified;8;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5588;;;;;;;;;;;;;;;;;;;-28,11;;;;;;;;;;4;4;;;
